game_date,tipoff_time_utc,away_team,home_team,away_score,home_score,home_win,point_diff,source_url
2026-04-09,2026-04-09 23:30:00+00:00,Indiana Pacers,Brooklyn Nets,123,94,0,-29,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 02:30:00+00:00,Phoenix Suns,Los Angeles Lakers,73,101,1,28,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 02:00:00+00:00,Golden State Warriors,Sacramento Kings,118,124,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 02:00:00+00:00,Los Angeles Clippers,Portland Trail Blazers,97,116,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 01:30:00+00:00,Memphis Grizzlies,Utah Jazz,101,147,1,46,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 01:30:00+00:00,Minnesota Timberwolves,Houston Rockets,136,132,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 00:00:00+00:00,Dallas Mavericks,San Antonio Spurs,120,139,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 00:00:00+00:00,Brooklyn Nets,Milwaukee Bucks,108,125,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 01:00:00+00:00,Oklahoma City Thunder,Denver Nuggets,107,127,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-10 23:30:00+00:00,Toronto Raptors,New York Knicks,95,112,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-10 23:30:00+00:00,Philadelphia 76ers,Indiana Pacers,105,94,0,-11,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-10 23:30:00+00:00,New Orleans Pelicans,Boston Celtics,118,144,1,26,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-10 23:00:00+00:00,Miami Heat,Washington Wizards,140,117,0,-23,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-10 23:00:00+00:00,Detroit Pistons,Charlotte Hornets,118,100,0,-18,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-10 23:00:00+00:00,Cleveland Cavaliers,Atlanta Hawks,102,124,1,22,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-10,2026-04-11 00:00:00+00:00,Orlando Magic,Chicago Bulls,127,103,0,-24,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Golden State Warriors,Los Angeles Clippers,110,115,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Sacramento Kings,Portland Trail Blazers,110,122,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Phoenix Suns,Oklahoma City Thunder,135,103,0,-32,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Denver Nuggets,San Antonio Spurs,128,118,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,New Orleans Pelicans,Minnesota Timberwolves,126,132,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Utah Jazz,Los Angeles Lakers,107,131,1,24,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Memphis Grizzlies,Houston Rockets,101,132,1,31,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Detroit Pistons,Indiana Pacers,133,121,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Brooklyn Nets,Toronto Raptors,101,136,1,35,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Milwaukee Bucks,Philadelphia 76ers,106,126,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Charlotte Hornets,New York Knicks,110,96,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Atlanta Hawks,Miami Heat,117,143,1,26,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Washington Wizards,Cleveland Cavaliers,117,130,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-12 22:00:00+00:00,Orlando Magic,Boston Celtics,108,113,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-12,2026-04-13 00:30:00+00:00,Chicago Bulls,Dallas Mavericks,128,149,1,21,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-14,2026-04-14 23:30:00+00:00,Miami Heat,Charlotte Hornets,126,127,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-14,2026-04-15 02:00:00+00:00,Portland Trail Blazers,Phoenix Suns,114,110,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-15,2026-04-15 23:30:00+00:00,Orlando Magic,Philadelphia 76ers,97,109,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-15,2026-04-16 02:00:00+00:00,Golden State Warriors,Los Angeles Clippers,126,121,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-17,2026-04-17 23:30:00+00:00,Charlotte Hornets,Orlando Magic,90,121,1,31,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-17,2026-04-18 02:00:00+00:00,Golden State Warriors,Phoenix Suns,96,111,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-18,2026-04-19 00:30:00+00:00,Houston Rockets,Los Angeles Lakers,98,107,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-18,2026-04-18 22:00:00+00:00,Atlanta Hawks,New York Knicks,102,113,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-18,2026-04-18 17:00:00+00:00,Toronto Raptors,Cleveland Cavaliers,113,126,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-18,2026-04-18 19:30:00+00:00,Minnesota Timberwolves,Denver Nuggets,105,116,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-19,2026-04-19 17:00:00+00:00,Philadelphia 76ers,Boston Celtics,91,123,1,32,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-19,2026-04-19 19:30:00+00:00,Phoenix Suns,Oklahoma City Thunder,84,119,1,35,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-19,2026-04-19 22:30:00+00:00,Orlando Magic,Detroit Pistons,112,101,0,-11,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-19,2026-04-20 01:00:00+00:00,Portland Trail Blazers,San Antonio Spurs,98,111,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-20,2026-04-20 23:00:00+00:00,Toronto Raptors,Cleveland Cavaliers,105,115,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-20,2026-04-21 00:00:00+00:00,Atlanta Hawks,New York Knicks,107,106,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-20,2026-04-21 02:30:00+00:00,Minnesota Timberwolves,Denver Nuggets,119,114,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-21,2026-04-22 00:00:00+00:00,Portland Trail Blazers,San Antonio Spurs,106,103,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-21,2026-04-22 02:30:00+00:00,Houston Rockets,Los Angeles Lakers,94,101,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-21,2026-04-21 23:00:00+00:00,Philadelphia 76ers,Boston Celtics,111,97,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-22,2026-04-22 23:00:00+00:00,Orlando Magic,Detroit Pistons,83,98,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-22,2026-04-23 01:30:00+00:00,Phoenix Suns,Oklahoma City Thunder,107,120,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-23,2026-04-23 23:00:00+00:00,New York Knicks,Atlanta Hawks,108,109,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-23,2026-04-24 00:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,104,126,1,22,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-23,2026-04-24 01:30:00+00:00,Denver Nuggets,Minnesota Timberwolves,96,113,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-24,2026-04-24 23:00:00+00:00,Boston Celtics,Philadelphia 76ers,108,100,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-24,2026-04-25 00:00:00+00:00,Los Angeles Lakers,Houston Rockets,112,108,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-24,2026-04-25 02:30:00+00:00,San Antonio Spurs,Portland Trail Blazers,120,108,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-25,2026-04-26 00:30:00+00:00,Denver Nuggets,Minnesota Timberwolves,96,112,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-25,2026-04-25 22:00:00+00:00,New York Knicks,Atlanta Hawks,114,98,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-25,2026-04-25 17:00:00+00:00,Detroit Pistons,Orlando Magic,105,113,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-25,2026-04-25 19:30:00+00:00,Oklahoma City Thunder,Phoenix Suns,121,109,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-26,2026-04-26 17:00:00+00:00,Cleveland Cavaliers,Toronto Raptors,89,93,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-26,2026-04-26 19:30:00+00:00,San Antonio Spurs,Portland Trail Blazers,114,93,0,-21,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-26,2026-04-26 23:00:00+00:00,Boston Celtics,Philadelphia 76ers,128,96,0,-32,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-26,2026-04-27 01:30:00+00:00,Los Angeles Lakers,Houston Rockets,96,115,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-27,2026-04-28 00:00:00+00:00,Detroit Pistons,Orlando Magic,88,94,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-27,2026-04-28 01:30:00+00:00,Oklahoma City Thunder,Phoenix Suns,131,122,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-27,2026-04-28 02:30:00+00:00,Minnesota Timberwolves,Denver Nuggets,113,125,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-28,2026-04-28 23:00:00+00:00,Philadelphia 76ers,Boston Celtics,113,97,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-28,2026-04-29 00:00:00+00:00,Atlanta Hawks,New York Knicks,97,126,1,29,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-28,2026-04-29 01:30:00+00:00,Portland Trail Blazers,San Antonio Spurs,95,114,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-29,2026-04-29 23:00:00+00:00,Orlando Magic,Detroit Pistons,109,116,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-29,2026-04-29 23:30:00+00:00,Toronto Raptors,Cleveland Cavaliers,120,125,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-29,2026-04-30 02:00:00+00:00,Houston Rockets,Los Angeles Lakers,99,93,0,-6,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-30,2026-05-01 00:00:00+00:00,Boston Celtics,Philadelphia 76ers,93,106,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-30,2026-05-01 01:30:00+00:00,Denver Nuggets,Minnesota Timberwolves,98,110,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-04-30,2026-04-30 23:00:00+00:00,New York Knicks,Atlanta Hawks,140,89,0,-51,https://www.basketball-reference.com/leagues/NBA_2026_games-april.html
2026-05-01,2026-05-02 01:30:00+00:00,Los Angeles Lakers,Houston Rockets,98,78,0,-20,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-01,2026-05-01 23:00:00+00:00,Detroit Pistons,Orlando Magic,93,79,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-01,2026-05-01 23:30:00+00:00,Cleveland Cavaliers,Toronto Raptors,110,112,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-02,2026-05-02 23:30:00+00:00,Philadelphia 76ers,Boston Celtics,109,100,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-03,2026-05-03 19:30:00+00:00,Orlando Magic,Detroit Pistons,94,116,1,22,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-03,2026-05-03 23:30:00+00:00,Toronto Raptors,Cleveland Cavaliers,102,114,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-04,2026-05-05 00:00:00+00:00,Philadelphia 76ers,New York Knicks,98,137,1,39,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-04,2026-05-05 01:30:00+00:00,Minnesota Timberwolves,San Antonio Spurs,104,102,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-05,2026-05-05 23:00:00+00:00,Cleveland Cavaliers,Detroit Pistons,101,111,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-05,2026-05-06 00:30:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,90,108,1,18,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-06,2026-05-07 01:30:00+00:00,Minnesota Timberwolves,San Antonio Spurs,95,133,1,38,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-06,2026-05-06 23:00:00+00:00,Philadelphia 76ers,New York Knicks,102,108,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-07,2026-05-07 23:00:00+00:00,Cleveland Cavaliers,Detroit Pistons,97,107,1,10,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-07,2026-05-08 01:30:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,107,125,1,18,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-08,2026-05-08 23:00:00+00:00,New York Knicks,Philadelphia 76ers,108,94,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-08,2026-05-09 01:30:00+00:00,San Antonio Spurs,Minnesota Timberwolves,115,108,0,-7,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-09,2026-05-09 19:00:00+00:00,Detroit Pistons,Cleveland Cavaliers,109,116,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-09,2026-05-10 00:30:00+00:00,Oklahoma City Thunder,Los Angeles Lakers,131,108,0,-23,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-10,2026-05-10 19:30:00+00:00,New York Knicks,Philadelphia 76ers,144,114,0,-30,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-10,2026-05-10 23:30:00+00:00,San Antonio Spurs,Minnesota Timberwolves,109,114,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-11,2026-05-12 02:30:00+00:00,Oklahoma City Thunder,Los Angeles Lakers,115,110,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-11,2026-05-12 00:00:00+00:00,Detroit Pistons,Cleveland Cavaliers,103,112,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-12,2026-05-13 00:00:00+00:00,Minnesota Timberwolves,San Antonio Spurs,97,126,1,29,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-13,2026-05-14 00:00:00+00:00,Cleveland Cavaliers,Detroit Pistons,117,113,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-15,2026-05-15 23:00:00+00:00,Detroit Pistons,Cleveland Cavaliers,115,94,0,-21,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-15,2026-05-16 01:30:00+00:00,San Antonio Spurs,Minnesota Timberwolves,139,109,0,-30,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-17,2026-05-18 00:00:00+00:00,Cleveland Cavaliers,Detroit Pistons,125,94,0,-31,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-18,2026-05-19 00:30:00+00:00,San Antonio Spurs,Oklahoma City Thunder,122,115,0,-7,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-19,2026-05-20 00:00:00+00:00,Cleveland Cavaliers,New York Knicks,104,115,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-20,2026-05-21 00:30:00+00:00,San Antonio Spurs,Oklahoma City Thunder,113,122,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-21,2026-05-22 00:00:00+00:00,Cleveland Cavaliers,New York Knicks,93,109,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-22,2026-05-23 00:30:00+00:00,Oklahoma City Thunder,San Antonio Spurs,123,108,0,-15,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-23,2026-05-24 00:00:00+00:00,New York Knicks,Cleveland Cavaliers,121,108,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-24,2026-05-25 00:00:00+00:00,Oklahoma City Thunder,San Antonio Spurs,82,103,1,21,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-25,2026-05-26 00:00:00+00:00,New York Knicks,Cleveland Cavaliers,130,93,0,-37,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-26,2026-05-27 00:30:00+00:00,San Antonio Spurs,Oklahoma City Thunder,114,127,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-28,2026-05-29 00:30:00+00:00,Oklahoma City Thunder,San Antonio Spurs,91,118,1,27,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-05-30,2026-05-31 00:00:00+00:00,San Antonio Spurs,Oklahoma City Thunder,111,103,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-may.html
2026-06-03,2026-06-04 00:30:00+00:00,New York Knicks,San Antonio Spurs,105,95,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-june.html
2026-06-05,2026-06-06 00:30:00+00:00,New York Knicks,San Antonio Spurs,105,104,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-june.html
2026-06-08,2026-06-09 00:30:00+00:00,San Antonio Spurs,New York Knicks,115,111,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-june.html
2026-06-10,2026-06-11 00:30:00+00:00,San Antonio Spurs,New York Knicks,106,107,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-june.html
